INDEX,TARGET,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,SEX,EDUCATION,JOB,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CAR_AGE,URBANICITY
196,4194,0,48,0,11,26874.78534,No,0,z_No,M,z_High School,Clerical,18.28520724,Commercial,10450,1,Pickup,no,3830,1,No,8,6,Highly Urban/ Urban
197,5061,1,42,3,11,99268.97416,Yes,306012.4914,z_No,M,Bachelors,Professional,34.28536254,Commercial,25910,7,Panel Truck,yes,45894,2,Yes,1,10,Highly Urban/ Urban
198,5190,0,60,0,11,NA,No,290874.6087,z_No,M,Masters,,43.91583578,Commercial,22780,4,Panel Truck,yes,8400,1,No,0,22,Highly Urban/ Urban
199,3038.024802,0,21,1,8,18483.38293,Yes,0,z_No,z_F,z_High School,Clerical,20.27389523,Private,8150,1,Sports Car,no,7781,2,No,3,1,Highly Urban/ Urban
200,1030,0,50,0,9,58628.33334,No,0,z_No,M,Masters,Lawyer,14.47025567,Private,12360,1,Minivan,yes,0,0,No,0,15,Highly Urban/ Urban
201,5109,0,59,0,11,8213.274699,No,0,z_No,z_F,z_High School,Home Maker,60.97652782,Private,8840,6,z_SUV,no,2479,3,No,6,5,Highly Urban/ Urban
202,2424,0,30,3,11,75891.22482,No,222951.8126,Yes,M,Masters,,33.07400781,Commercial,4500,4,Pickup,no,3919,1,No,1,20,Highly Urban/ Urban
203,27495.93045,1,42,1,9,61995.27283,Yes,0,z_No,z_F,Bachelors,Professional,52.39047026,Private,36080,1,Minivan,no,0,0,No,3,8,Highly Urban/ Urban
204,5862,1,38,2,11,22938.40193,Yes,0,z_No,z_F,z_High School,Clerical,38.06497958,Private,14170,4,z_SUV,no,9785,2,No,0,1,z_Highly Rural/ Rural
205,3960,0,32,0,10,16118.47038,No,0,z_No,z_F,<High School,z_Blue Collar,43.65532664,Private,6380,1,z_SUV,no,7223,1,No,4,1,Highly Urban/ Urban
206,1226,0,41,0,10,50330.7155,No,0,z_No,z_F,Bachelors,z_Blue Collar,23.03674082,Commercial,18870,4,Pickup,no,5581,2,No,7,1,Highly Urban/ Urban
207,2471.290337,2,37,2,5,NA,No,235986.6193,Yes,M,Bachelors,Clerical,49.7121245,Private,11270,1,Minivan,yes,0,0,No,3,1,Highly Urban/ Urban
208,3435,0,26,3,13,14821.66356,Yes,NA,z_No,z_F,<High School,Clerical,5,Private,8830,10,Sports Car,no,7486,3,No,9,1,Highly Urban/ Urban
209,2838,0,51,0,13,51513.30764,No,0,z_No,M,Masters,Lawyer,42.02613305,Private,6650,4,Minivan,no,33388,2,Yes,4,17,Highly Urban/ Urban
210,4402,0,36,0,0,0,No,68436.11677,z_No,z_F,PhD,Home Maker,61.66265217,Private,2680,6,Sports Car,no,0,0,No,0,21,Highly Urban/ Urban
211,5722,0,54,0,8,55741.92675,No,186013.0551,Yes,z_F,z_High School,z_Blue Collar,51.62320069,Commercial,15810,10,z_SUV,no,9718,3,Yes,2,9,Highly Urban/ Urban
214,2962.10177,1,42,2,10,36230.1666,Yes,158234.0803,z_No,z_F,<High School,z_Blue Collar,41.73513342,Private,6480,4,z_SUV,no,9773,2,No,1,5,Highly Urban/ Urban
215,4405,0,32,1,14,42666.56925,Yes,NA,z_No,M,Bachelors,Professional,29.91530739,Commercial,8130,6,Pickup,yes,5398,1,No,3,1,Highly Urban/ Urban
216,5378,1,42,1,12,71686.13219,Yes,0,z_No,z_F,Bachelors,Professional,37.20946171,Private,12870,10,Sports Car,no,5982,2,No,2,10,Highly Urban/ Urban
218,834.5206915,0,28,0,9,13409.69808,No,0,Yes,M,z_High School,Student,26.80644738,Private,4500,7,Pickup,no,5575,2,No,2,10,Highly Urban/ Urban
219,2931,0,42,1,11,200927.8358,No,513817.2889,Yes,M,PhD,Manager,25.49743251,Commercial,5600,1,Pickup,no,4020,1,No,2,14,Highly Urban/ Urban
220,4578,0,30,2,11,13489.71715,No,95446.62784,Yes,M,z_High School,Student,5,Commercial,5850,10,Pickup,no,31401,3,Yes,1,1,Highly Urban/ Urban
221,2982,0,33,1,12,92059.54487,Yes,0,z_No,z_F,Bachelors,Professional,24.17963868,Private,14010,5,z_SUV,no,0,0,No,0,10,Highly Urban/ Urban
222,6331.19942,0,57,0,13,27280.60011,No,198618.9007,Yes,z_F,z_High School,Home Maker,24.01460586,Private,22470,4,z_SUV,no,0,0,Yes,1,1,Highly Urban/ Urban
224,5040,0,40,0,11,32264.96978,No,0,z_No,z_F,z_High School,Clerical,46.49925246,Private,8730,3,Minivan,no,3979,1,No,7,1,Highly Urban/ Urban
225,4539,0,56,0,13,44320.46037,No,166534.7681,Yes,z_F,Bachelors,Clerical,47.5200762,Commercial,12160,1,Pickup,no,3211,1,No,7,15,Highly Urban/ Urban
227,2408,0,42,2,14,73694.4643,No,224623.2796,Yes,z_F,Bachelors,Professional,36.62306256,Private,5730,1,z_SUV,no,0,0,Yes,0,11,Highly Urban/ Urban
229,2233,1,41,1,11,182781.5234,Yes,0,z_No,M,PhD,,36.23023297,Commercial,23880,3,Panel Truck,no,5639,2,Yes,5,14,Highly Urban/ Urban
231,4214,0,28,4,12,94675.1722,Yes,291875.8499,z_No,M,Masters,,47.43624744,Private,10320,6,Pickup,no,0,0,No,3,17,Highly Urban/ Urban
232,5834.727563,0,57,1,0,0,No,83842.53248,Yes,z_F,<High School,Home Maker,35.93666286,Private,9180,1,z_SUV,no,2933,2,No,8,1,Highly Urban/ Urban
233,1418,2,40,3,16,96613.49239,Yes,296274.4014,z_No,z_F,Bachelors,Professional,30.29104079,Private,24010,1,Minivan,no,4426,2,No,3,5,Highly Urban/ Urban
234,2439,0,53,0,11,27045.39277,No,161922.0181,Yes,M,Bachelors,Clerical,53.58663993,Commercial,6800,6,Pickup,no,6523,3,No,4,7,Highly Urban/ Urban
235,1062,0,48,0,11,75983.6294,No,0,z_No,z_F,z_High School,z_Blue Collar,42.17934296,Commercial,37310,1,Sports Car,no,40386,3,Yes,1,2,Highly Urban/ Urban
236,3338,0,38,0,9,57889.5037,No,0,z_No,z_F,Bachelors,Clerical,18.82662669,Commercial,25280,1,Pickup,no,0,0,Yes,2,13,Highly Urban/ Urban
237,4312,0,44,2,14,26377.36834,Yes,169045.4696,z_No,M,z_High School,Clerical,30.20915682,Private,8540,1,Minivan,yes,4236,3,No,3,1,Highly Urban/ Urban
238,2569,0,24,1,7,6862.200984,Yes,0,z_No,z_F,Bachelors,Clerical,37.94141021,Private,2190,1,z_SUV,yes,11226,1,No,4,9,Highly Urban/ Urban
239,3079,0,52,0,0,NA,No,0,Yes,z_F,z_High School,Student,21.61030152,Private,1500,1,Sports Car,no,0,0,No,0,7,Highly Urban/ Urban
240,10899.59109,0,57,0,12,210810.7066,No,0,z_No,M,Masters,,7.333032501,Commercial,28280,1,Panel Truck,yes,3542,1,No,4,17,Highly Urban/ Urban
242,8809.438047,2,42,3,17,28916.32386,No,115936.9294,Yes,z_F,<High School,Clerical,42.83683803,Private,8300,4,Sports Car,no,958,1,No,4,7,Highly Urban/ Urban
244,3771,1,41,2,15,105562.8693,No,306853.6587,Yes,z_F,Masters,Lawyer,22.90304481,Private,27520,7,Pickup,no,35585,2,Yes,0,18,Highly Urban/ Urban
245,2668,0,50,0,0,0,No,0,z_No,z_F,z_High School,Home Maker,37.2378555,Private,6500,3,Sports Car,no,0,0,No,0,1,Highly Urban/ Urban
246,4488,0,43,1,8,23920.92585,Yes,0,z_No,z_F,z_High School,Clerical,24.54659394,Private,14070,21,Sports Car,no,3805,1,No,2,1,Highly Urban/ Urban
247,6868,0,33,1,NA,112942.8452,No,307155.0348,Yes,z_F,PhD,Lawyer,29.18910981,Private,16090,2,Sports Car,no,0,0,No,0,19,Highly Urban/ Urban
248,5811,1,45,1,10,36364.69567,Yes,0,z_No,M,z_High School,Clerical,47.948254,Private,20010,4,Minivan,no,0,0,No,3,8,Highly Urban/ Urban
250,6755,0,35,2,10,99324.54594,Yes,253542.2692,z_No,z_F,Bachelors,z_Blue Collar,40.3133959,Commercial,20870,9,z_SUV,no,1994,2,No,3,15,Highly Urban/ Urban
251,5455,0,43,0,9,215536.2823,No,525565.8696,Yes,M,PhD,,38.22675802,Commercial,36390,6,Panel Truck,yes,0,0,No,1,13,Highly Urban/ Urban
252,6849,0,50,0,9,180782.8219,No,486014.9639,Yes,z_F,PhD,,42.30788772,Commercial,36690,1,Van,no,0,0,No,1,16,Highly Urban/ Urban
253,1909,0,38,0,11,71262.52014,No,193720.2348,Yes,z_F,Bachelors,z_Blue Collar,33.75713834,Commercial,14980,9,z_SUV,no,29447,1,Yes,0,9,Highly Urban/ Urban
254,20539.9813,0,33,2,14,58973.04092,No,197612.9803,Yes,M,z_High School,z_Blue Collar,26.3870953,Commercial,10580,1,Pickup,yes,0,0,No,1,1,Highly Urban/ Urban
255,7443,1,36,1,11,109631.0372,No,277683.4096,Yes,z_F,Bachelors,z_Blue Collar,14.54301804,Commercial,29960,10,Minivan,no,0,0,No,0,12,Highly Urban/ Urban
256,962,0,35,2,13,8745.746093,No,127941.4999,Yes,z_F,z_High School,z_Blue Collar,50.37080046,Commercial,5370,1,z_SUV,no,0,0,No,6,1,Highly Urban/ Urban
257,4439,0,49,0,0,0,No,0,z_No,z_F,Bachelors,Home Maker,52.21763599,Private,6400,3,z_SUV,no,0,0,No,5,9,Highly Urban/ Urban
258,2203,0,55,0,13,74384.69935,No,NA,z_No,z_F,Bachelors,Professional,61.09902237,Private,12520,9,z_SUV,no,8533,1,Yes,7,12,z_Highly Rural/ Rural
259,6255,1,39,1,12,NA,Yes,0,z_No,M,<High School,Clerical,39.53316261,Commercial,5400,6,Pickup,yes,0,0,No,4,1,Highly Urban/ Urban
260,2303,0,40,1,13,37957.90797,Yes,0,z_No,M,Bachelors,Clerical,44.77072697,Private,13890,4,Minivan,no,15849,1,Yes,0,10,Highly Urban/ Urban
261,5181,0,33,1,11,13811.92576,No,NA,Yes,z_F,z_High School,Student,48.81606341,Private,4800,1,z_SUV,no,0,0,No,0,1,Highly Urban/ Urban
262,2553,0,41,0,9,18938.8564,No,0,z_No,M,<High School,z_Blue Collar,50.14701625,Private,5600,1,Minivan,no,41669,3,Yes,1,1,Highly Urban/ Urban
263,22180.36702,0,38,0,11,48207.11838,No,179539.0884,z_No,z_F,z_High School,Clerical,38.11983214,Private,10120,3,z_SUV,no,1842,3,No,4,8,Highly Urban/ Urban
264,2398,0,32,2,0,0,Yes,0,z_No,z_F,z_High School,Home Maker,28.08547373,Private,10120,1,z_SUV,no,3928,2,No,1,8,Highly Urban/ Urban
265,5600,0,48,0,12,30377.45438,No,137864.5515,Yes,z_F,z_High School,z_Blue Collar,29.2340776,Commercial,6300,1,z_SUV,no,0,0,Yes,0,12,Highly Urban/ Urban
266,3282,0,30,2,12,106721.8977,Yes,0,z_No,z_F,Bachelors,Manager,43.04772224,Private,26520,7,Sports Car,no,0,0,No,0,13,Highly Urban/ Urban
267,3337,2,43,3,14,12284.06161,No,100519.4506,Yes,z_F,z_High School,Clerical,43.17871541,Private,26710,17,Pickup,no,0,0,No,0,7,Highly Urban/ Urban
268,20432.92333,2,42,2,8,57378.64815,Yes,0,z_No,z_F,z_High School,z_Blue Collar,37.03324981,Commercial,9420,6,Sports Car,no,5858,2,No,2,1,Highly Urban/ Urban
269,6075,0,41,2,13,NA,Yes,0,z_No,z_F,z_High School,Clerical,35.23387221,Private,11830,4,z_SUV,no,7645,2,No,1,1,Highly Urban/ Urban
270,3753,1,42,2,9,44660.72838,No,NA,Yes,z_F,Masters,Lawyer,50.53938385,Private,25750,1,z_SUV,no,7637,2,No,3,9,Highly Urban/ Urban
271,2804,0,23,3,10,27239.11538,Yes,0,z_No,M,z_High School,Clerical,53.44063259,Private,6520,3,Pickup,yes,0,0,No,5,1,Highly Urban/ Urban
272,2088,1,42,3,13,42891.4841,No,197172.5497,Yes,z_F,z_High School,Clerical,25.97429578,Private,22150,15,z_SUV,no,3790,2,No,0,6,Highly Urban/ Urban
273,2479,0,43,0,12,66100.84716,No,247991.0497,Yes,z_F,Masters,Lawyer,42.00466781,Private,12410,1,z_SUV,no,0,0,No,0,14,Highly Urban/ Urban
274,4544,0,26,3,11,28725.72051,No,119209.7623,Yes,M,z_High School,Clerical,39.79712997,Private,17370,1,Van,no,7081,3,No,0,9,z_Highly Rural/ Rural
275,9863.159146,0,30,0,11,112686.8844,No,292963.7827,z_No,M,z_High School,Manager,24.15893075,Private,12770,1,Minivan,yes,0,0,No,0,1,Highly Urban/ Urban
276,3971,1,52,1,12,50725.75548,Yes,220287.9677,z_No,M,Bachelors,Manager,12.43146177,Private,1500,7,Minivan,no,0,0,No,0,10,Highly Urban/ Urban
277,2160,0,56,0,14,63534.6008,No,0,z_No,z_F,z_High School,z_Blue Collar,50.94008789,Commercial,13450,11,Sports Car,no,30094,4,Yes,1,4,Highly Urban/ Urban
278,1644.694541,0,57,0,10,216984.8655,No,0,z_No,z_F,PhD,,39.9254135,Commercial,20590,1,Pickup,no,0,0,No,5,13,Highly Urban/ Urban
279,6418,0,58,0,13,103554.8298,No,322977.8815,z_No,z_F,Masters,Lawyer,48.78639429,Private,30580,1,Sports Car,no,0,0,No,0,17,z_Highly Rural/ Rural
280,1185.410404,0,39,0,13,NA,No,90212.01697,Yes,M,z_High School,Clerical,7.032830857,Commercial,5480,1,Pickup,yes,2904,2,No,1,1,Highly Urban/ Urban
282,3920,0,31,2,7,35053.25249,Yes,125624.6788,z_No,M,z_High School,z_Blue Collar,27.9176945,Commercial,12860,10,Minivan,yes,0,0,Yes,1,1,Highly Urban/ Urban
283,4025,0,51,0,0,0,No,100658.3458,Yes,z_F,z_High School,Home Maker,29.96409142,Private,11750,7,Sports Car,no,0,0,No,3,NA,Highly Urban/ Urban
284,5102.743467,0,47,0,5,68601.91795,No,0,z_No,M,<High School,z_Blue Collar,35.75490894,Commercial,6200,1,Pickup,yes,9136,4,No,2,4,Highly Urban/ Urban
285,7836,0,51,0,0,0,No,87502.79175,Yes,M,z_High School,Student,16.24612102,Commercial,6720,1,Pickup,no,3029,2,No,0,NA,Highly Urban/ Urban
286,6879,0,40,3,16,52474.57964,Yes,0,z_No,z_F,Masters,Lawyer,8.797270079,Private,10750,1,z_SUV,no,0,0,No,3,16,Highly Urban/ Urban
287,3288,0,62,0,16,103109.2113,No,344523.1844,Yes,M,Masters,Lawyer,41.35010042,Private,11810,1,z_SUV,yes,0,0,No,0,15,Highly Urban/ Urban
289,4021,0,35,1,12,8276.23323,No,0,Yes,z_F,z_High School,Student,12.79632071,Commercial,2330,10,Sports Car,no,0,0,No,4,7,Highly Urban/ Urban
290,2327,0,42,0,10,58452.98407,No,202235.5383,z_No,z_F,Bachelors,z_Blue Collar,29.23600266,Commercial,9480,4,Sports Car,no,0,0,No,1,NA,Highly Urban/ Urban
291,29865.05188,1,41,4,8,175782.925,Yes,0,z_No,z_F,PhD,,45.52640073,Commercial,21520,11,Pickup,no,4082,2,No,4,17,Highly Urban/ Urban
292,3755,0,30,1,0,0,No,0,Yes,M,z_High School,Student,21.14405316,Private,4500,1,Pickup,no,754,1,No,0,7,Highly Urban/ Urban
293,3429,0,32,3,14,NA,No,128775.8414,Yes,z_F,<High School,z_Blue Collar,33.65411085,Private,6890,1,Sports Car,no,36000,4,Yes,1,NA,Highly Urban/ Urban
296,5297,0,35,2,0,0,No,59495.51056,Yes,z_F,Bachelors,Home Maker,20.53711345,Private,5000,6,Sports Car,no,4477,1,No,0,13,Highly Urban/ Urban
297,4699,0,29,3,0,0,Yes,0,z_No,z_F,z_High School,Student,12.47731804,Commercial,6720,1,Sports Car,no,52445,3,Yes,5,6,Highly Urban/ Urban
298,6606,0,49,0,12,24512.51474,No,148421.8349,Yes,M,<High School,z_Blue Collar,26.69806967,Private,8850,1,Minivan,yes,1263,1,No,1,1,Highly Urban/ Urban
299,4799,1,56,2,0,0,Yes,0,z_No,z_F,<High School,Student,35.20989711,Private,23630,1,Minivan,no,10612,3,No,2,8,Highly Urban/ Urban
301,3244,1,42,1,NA,49120.37334,Yes,197752.4311,z_No,z_F,Bachelors,Manager,37.14216602,Private,10440,1,z_SUV,no,0,0,No,0,9,Highly Urban/ Urban
304,6250,0,37,0,10,55242.47302,No,183992.0856,z_No,M,z_High School,z_Blue Collar,30.29094419,Commercial,8700,6,Pickup,no,33030,2,Yes,0,1,Highly Urban/ Urban
305,3408,0,53,0,13,80022.77588,No,246531.979,Yes,z_F,Bachelors,z_Blue Collar,57.99877845,Commercial,20990,4,Sports Car,no,29379,2,Yes,5,9,Highly Urban/ Urban
306,13041.5843,1,45,2,14,28730.5769,Yes,0,z_No,M,z_High School,z_Blue Collar,56.93965672,Commercial,6000,1,Minivan,yes,0,0,No,0,1,Highly Urban/ Urban
307,4814,2,56,2,17,28087.50556,Yes,154529.6877,z_No,M,Bachelors,Clerical,45.99678583,Private,9910,1,Minivan,yes,1157,1,No,3,1,Highly Urban/ Urban
309,4191,0,40,0,11,49977.69026,No,240143.0779,Yes,M,Masters,,40.35879982,Commercial,21160,3,Van,yes,0,0,No,2,15,Highly Urban/ Urban
310,4815,2,59,2,16,109210.2838,No,324058.8525,Yes,z_F,Masters,Manager,32.09888605,Commercial,21880,6,Pickup,no,6120,2,No,6,18,Highly Urban/ Urban
311,5501,0,59,0,11,38141.12453,No,0,z_No,M,z_High School,z_Blue Collar,42.65796284,Commercial,15080,6,Minivan,no,9575,1,No,5,6,Highly Urban/ Urban
312,3048,0,61,0,10,9901.860207,No,103646.673,z_No,z_F,PhD,Home Maker,31.18127792,Private,8590,6,Sports Car,no,3175,2,No,4,10,Highly Urban/ Urban
313,1502,0,29,2,14,45299.03628,No,148600.4078,Yes,z_F,z_High School,z_Blue Collar,11.17515833,Commercial,8930,7,z_SUV,no,5289,1,No,4,1,Highly Urban/ Urban
314,6452,0,48,0,9,49250.76617,No,180173.1078,Yes,z_F,z_High School,z_Blue Collar,8.584707653,Commercial,11230,7,z_SUV,no,0,0,No,0,1,Highly Urban/ Urban
315,2777,0,32,3,16,28429.99612,Yes,0,z_No,z_F,z_High School,Clerical,52.02887785,Private,4340,4,z_SUV,no,39168,2,Yes,4,1,Highly Urban/ Urban
316,4678,0,39,0,10,31130.51817,No,0,z_No,M,z_High School,Clerical,30.34128721,Private,8510,6,Minivan,yes,37066,2,Yes,5,13,Highly Urban/ Urban
317,4621,0,35,2,9,98918.37902,Yes,0,z_No,M,Bachelors,Professional,27.4555695,Commercial,23740,12,Panel Truck,yes,0,0,No,1,9,Highly Urban/ Urban
318,149.5119024,0,37,4,0,NA,No,55526.95097,Yes,z_F,z_High School,Home Maker,5,Private,5700,1,Sports Car,no,4865,1,No,6,7,Highly Urban/ Urban
321,4034,0,46,0,10,88632.02279,No,258635.5465,Yes,z_F,z_High School,z_Blue Collar,34.47344058,Commercial,15670,3,Sports Car,no,7864,3,No,2,9,Highly Urban/ Urban
322,1133,0,49,0,14,45689.0458,No,250792.2046,Yes,M,<High School,z_Blue Collar,41.71163112,Private,10970,4,Pickup,yes,0,0,No,0,1,Highly Urban/ Urban
323,34748.09294,0,45,0,NA,55847.84377,No,216311.6462,Yes,M,Bachelors,Clerical,50.91962786,Commercial,11580,6,Pickup,yes,0,0,No,1,7,Highly Urban/ Urban
325,3411,0,44,0,12,46781.22861,No,0,z_No,z_F,Bachelors,Professional,28.82968232,Private,17960,11,z_SUV,no,6545,1,No,5,15,Highly Urban/ Urban
326,4209,1,54,1,0,0,No,0,Yes,z_F,Bachelors,Student,37.4136331,Private,10600,1,Sports Car,no,5493,3,No,1,8,Highly Urban/ Urban
327,6027,0,29,1,11,101766.5525,No,284159.8207,Yes,z_F,z_High School,z_Blue Collar,47.63051112,Commercial,14580,6,z_SUV,no,25433,3,Yes,1,9,Highly Urban/ Urban
328,3295.499812,0,58,0,12,61265.20466,No,208445.0863,Yes,z_F,Masters,Lawyer,48.58852785,Private,3230,10,z_SUV,no,0,0,No,2,9,Highly Urban/ Urban
329,4933,0,41,3,15,NA,No,177208.5781,Yes,z_F,z_High School,Professional,38.33271639,Private,19580,3,Minivan,no,0,0,No,3,6,Highly Urban/ Urban
330,3668,0,33,5,16,28395.45232,No,137268.4829,Yes,M,z_High School,Clerical,65.49728756,Commercial,23450,7,Panel Truck,yes,20060,1,Yes,2,1,Highly Urban/ Urban
332,1029,1,39,1,12,69464.35005,No,199329.8896,Yes,M,Masters,Manager,17.84568623,Commercial,5400,1,Pickup,yes,7940,3,No,4,15,Highly Urban/ Urban
333,5142,0,42,2,14,20586.22793,No,142997.2642,Yes,z_F,<High School,Clerical,47.36384239,Private,7760,4,z_SUV,no,0,0,No,0,1,z_Highly Rural/ Rural
334,648,0,44,0,10,53659.93778,No,232498.4299,Yes,z_F,Bachelors,Professional,5,Commercial,34260,1,Van,no,3783,4,No,4,NA,Highly Urban/ Urban
335,4754,0,39,0,14,28829.57058,No,0,z_No,M,<High School,Clerical,50.16822806,Commercial,18930,1,Van,yes,0,0,Yes,5,1,Highly Urban/ Urban
336,24720.04772,0,61,0,10,46160.86226,No,197330.7861,Yes,M,Bachelors,z_Blue Collar,23.75656008,Private,12220,1,Sports Car,yes,25313,3,Yes,3,NA,Highly Urban/ Urban
337,540,0,23,5,14,11666.47834,No,109363.2763,Yes,z_F,<High School,Clerical,26.37825991,Private,5080,6,Sports Car,no,0,0,No,4,1,Highly Urban/ Urban
338,54928.33897,0,52,0,9,140533.5239,No,387348.9484,z_No,M,Masters,Professional,65.88146678,Commercial,21620,6,Van,yes,0,0,No,0,7,Highly Urban/ Urban
339,4123,0,31,4,14,48316.79994,No,133938.5551,Yes,z_F,z_High School,Clerical,14.93743989,Private,1500,1,Sports Car,no,26686,1,Yes,1,1,Highly Urban/ Urban
340,4809,0,40,0,0,0,No,0,z_No,z_F,<High School,Home Maker,56.01512634,Private,5260,1,Sports Car,no,0,0,No,0,1,Highly Urban/ Urban
341,4610,0,58,0,12,71100.79511,No,266848.4497,Yes,M,<High School,z_Blue Collar,40.4522399,Private,14160,1,Minivan,yes,43052,2,Yes,6,5,z_Highly Rural/ Rural
342,3463,0,30,2,14,NA,Yes,0,z_No,M,Masters,,52.19566247,Commercial,19340,6,Van,yes,32990,2,Yes,0,17,Highly Urban/ Urban
344,1166,0,37,0,8,95502.32402,No,0,z_No,z_F,Bachelors,Professional,36.61249986,Private,37180,1,Sports Car,no,1681,1,No,0,11,Highly Urban/ Urban
345,5520,0,29,2,12,54309.89821,Yes,174138.6395,z_No,M,<High School,Clerical,39.27278921,Private,1500,4,Minivan,no,5419,1,No,5,6,Highly Urban/ Urban
346,7463,0,51,0,10,81245.94304,No,231151.0502,Yes,z_F,Bachelors,Manager,38.30515851,Private,11160,13,Sports Car,no,0,0,No,0,NA,Highly Urban/ Urban
349,4155,0,37,2,13,4319.10557,No,0,Yes,M,z_High School,Student,35.92415488,Private,9960,6,Minivan,no,0,0,No,3,1,Highly Urban/ Urban
351,4209.471629,0,39,0,13,22348.49233,No,0,z_No,z_F,z_High School,Clerical,26.36690471,Private,13150,1,z_SUV,no,5484,1,No,0,1,Highly Urban/ Urban
352,3626,0,58,0,16,6657.273786,No,0,Yes,M,<High School,Student,23.18259816,Commercial,4790,1,Pickup,no,37285,3,Yes,4,7,Highly Urban/ Urban
353,3332.237854,0,35,1,13,72167.06316,Yes,0,z_No,M,PhD,Doctor,31.22594872,Private,19700,5,Van,yes,7276,2,No,7,13,Highly Urban/ Urban
354,3760,0,26,1,9,73655.401,Yes,0,z_No,z_F,Bachelors,Professional,44.03149922,Commercial,9150,13,z_SUV,no,7303,2,No,5,7,Highly Urban/ Urban
355,2856,0,38,2,14,58832.76225,No,193644.4032,Yes,M,Bachelors,z_Blue Collar,40.93108005,Commercial,20750,1,Minivan,yes,8403,1,No,6,10,Highly Urban/ Urban
356,5458,2,45,3,17,NA,Yes,0,z_No,z_F,Masters,Lawyer,64.2305775,Private,19550,10,z_SUV,no,0,0,No,5,14,Highly Urban/ Urban
359,7692,2,38,3,11,145073.3101,No,406546.7928,Yes,M,PhD,,15.4848824,Commercial,19810,6,Van,yes,0,0,No,0,12,Highly Urban/ Urban
361,2193,1,40,2,12,4344.295554,No,69013.90342,Yes,z_F,<High School,Home Maker,38.05341801,Private,22010,1,Pickup,no,3226,2,No,5,NA,Highly Urban/ Urban
362,1748.741631,0,22,0,10,5441.853847,No,0,Yes,M,Bachelors,Student,45.61521532,Commercial,3800,1,Minivan,yes,30922,2,Yes,6,1,Highly Urban/ Urban
363,4617,0,38,2,10,53532.40191,Yes,0,z_No,z_F,<High School,z_Blue Collar,53.1304084,Private,10650,1,Sports Car,no,6697,3,No,4,4,Highly Urban/ Urban
364,22243.71485,0,42,0,6,82608.2543,No,0,z_No,M,Bachelors,z_Blue Collar,40.99243982,Commercial,20730,6,Van,yes,0,0,No,2,1,Highly Urban/ Urban
365,33590.50857,0,49,0,11,13148.49179,No,159194.5901,z_No,M,<High School,z_Blue Collar,71.14814858,Private,12540,6,Minivan,yes,0,0,No,5,8,Highly Urban/ Urban
369,1758,0,65,0,0,0,No,94473.77232,Yes,z_F,z_High School,Home Maker,24.27661401,Private,8000,1,Sports Car,no,37129,2,Yes,0,6,Highly Urban/ Urban
370,4289,0,47,0,10,57606.89685,No,0,z_No,M,<High School,z_Blue Collar,24.02122626,Commercial,12970,10,Minivan,yes,8917,1,Yes,5,1,z_Highly Rural/ Rural
371,5884,0,34,0,9,31052.02497,No,116137.0502,Yes,z_F,z_High School,Clerical,62.94050785,Private,13700,5,z_SUV,no,0,0,No,2,7,Highly Urban/ Urban
372,1669,0,51,0,11,65979.09146,No,164614.4047,Yes,M,z_High School,Manager,35.17243879,Private,19990,4,Van,yes,0,0,No,0,1,Highly Urban/ Urban
373,2034,0,36,2,12,39399.80406,No,152462.7631,Yes,z_F,z_High School,Clerical,53.98691486,Private,5100,1,z_SUV,no,0,0,No,0,1,Highly Urban/ Urban
374,2753,1,37,2,0,0,No,80883.11074,Yes,z_F,Bachelors,Home Maker,26.2837887,Private,7070,1,Sports Car,no,982,3,No,1,6,Highly Urban/ Urban
375,4868,0,47,0,0,0,No,121453.6556,Yes,z_F,Masters,Home Maker,23.38340007,Commercial,23060,17,Pickup,no,8752,3,No,0,18,Highly Urban/ Urban
377,4451,0,37,0,12,102604.4974,No,276928.7083,Yes,M,Bachelors,Professional,38.11623431,Commercial,21620,7,Van,no,5222,1,No,2,1,Highly Urban/ Urban
378,4699,0,65,0,15,22481.39335,No,127616.7124,Yes,z_F,z_High School,Clerical,13.62019809,Private,11340,9,Sports Car,no,33075,1,Yes,0,1,Highly Urban/ Urban
379,4419,0,52,0,7,64530.88895,No,0,z_No,M,Bachelors,z_Blue Collar,33.71404062,Commercial,6700,10,Pickup,no,5524,2,No,2,16,Highly Urban/ Urban
381,3643,1,37,2,7,89342.89046,Yes,251826.2824,z_No,z_F,Bachelors,Professional,63.60387303,Private,14130,1,Sports Car,no,6265,2,No,0,8,Highly Urban/ Urban
382,931,0,34,0,5,59972.38607,No,165806.1786,z_No,M,Bachelors,Professional,51.29742872,Commercial,23040,1,Panel Truck,no,0,0,No,3,7,Highly Urban/ Urban
383,7406,2,40,2,14,12338.77834,No,107774.023,Yes,M,Masters,Manager,47.07808962,Commercial,22310,1,Van,yes,3816,3,No,5,15,Highly Urban/ Urban
384,3333,0,38,1,0,0,No,0,Yes,z_F,<High School,Student,16.93431067,Private,5850,6,z_SUV,no,5090,1,No,6,8,z_Highly Rural/ Rural
